id,codigo_ibge,nome,uf
8090,4317202,Santa Rosa,RS
8094,4317251,Santa Tereza,RS
8096,4317301,Santa Vitória do Palmar,RS
8100,4317004,Santana da Boa Vista,RS
8102,4317400,Santiago,RS
8108,4317608,Santo Antônio da Patrulha,RS
8109,4317707,Santo Antônio das Missões,RS
8112,4317558,Santo Antônio do Palma,RS
8113,4317756,Santo Antônio do Planalto,RS
8114,4317806,Santo Augusto,RS
8115,4317905,Santo Cristo,RS
8116,4317954,Santo Expedito do Sul,RS
8104,4317509,Santo Ângelo,RS
8180,4319901,Sapiranga,RS
8181,4320008,Sapucaia do Sul,RS
8182,4320107,Sarandi,RS
8184,4320206,Seberi,RS
8187,4320230,Sede Nova,RS
8188,4320263,Segredo,RS
8191,4320305,Selbach,RS
8192,4320321,Senador Salgado Filho,RS
8193,4320354,Sentinela do Sul,RS
8195,4320404,Serafina Corrêa,RS
8199,4320503,Sertão,RS
8200,4320552,Sertão Santana,RS
8202,4320578,Sete de Setembro,RS
8206,4320602,Severiano de Almeida,RS
8209,4320651,Silveira Martins,RS
8210,4320677,Sinimbu,RS
8213,4320701,Sobradinho,RS
8214,4320800,Soledade,RS
8120,4318002,São Borja,RS
8122,4318051,São Domingos do Sul,RS
8124,4318101,São Francisco de Assis,RS
8125,4318200,São Francisco de Paula,RS
8126,4318309,São Gabriel,RS
8127,4318408,São Jerônimo,RS
8133,4318440,São Jorge,RS
8137,4318457,São José das Missões,RS
8140,4318465,São José do Herval,RS
8141,4318481,São José do Hortêncio,RS
8142,4318499,São José do Inhacorá,RS
8143,4318507,São José do Norte,RS
8144,4318606,São José do Ouro,RS
7653,4318614,São José do Sul,RS
8145,4318622,São José dos Ausentes,RS
8131,4318424,São João da Urtiga,RS
8132,4318432,São João do Polêsine,RS
8146,4318705,São Leopoldo,RS
8148,4318804,São Lourenço do Sul,RS
8151,4318903,São Luiz Gonzaga,RS
8153,4319000,São Marcos,RS
8155,4319109,São Martinho,RS
8156,4319125,São Martinho da Serra,RS
8158,4319158,São Miguel das Missões,RS
8159,4319208,São Nicolau,RS
8161,4319307,São Paulo das Missões,RS
8164,4319356,São Pedro da Serra,RS
8163,4319364,São Pedro das Missões,RS
8165,4319372,São Pedro do Butiá,RS
8167,4319406,São Pedro do Sul,RS
8171,4319505,São Sebastião do Caí,RS
8172,4319604,São Sepé,RS
8174,4319703,São Valentim,RS
8176,4319711,São Valentim do Sul,RS
8177,4319737,São Valério do Sul,RS
8178,4319752,São Vendelino,RS
8179,4319802,São Vicente do Sul,RS
8196,4320453,Sério,RS
8217,4320859,Tabaí,RS
8223,4320909,Tapejara,RS
8224,4321006,Tapera,RS
8226,4321105,Tapes,RS
8227,4321204,Taquara,RS
8228,4321303,Taquari,RS
8230,4321329,Taquaruçu do Sul,RS
8231,4321352,Tavares,RS
8232,4321402,Tenente Portela,RS
8233,4321436,Terra de Areia,RS
8235,4321451,Teutônia,RS
10103,4321469,Tio Hugo,RS
8238,4321477,Tiradentes do Sul,RS
8239,4321493,Toropi,RS
8242,4321501,Torres,RS
8245,4321600,Tramandaí,RS
8246,4321626,Travesseiro,RS
8257,4321956,Trindade do Sul,RS
8258,4322004,Triunfo,RS
8248,4321634,Três Arroios,RS
8250,4321667,Três Cachoeiras,RS
8251,4321709,Três Coroas,RS
8252,4321808,Três de Maio,RS
8253,4321832,Três Forquilhas,RS
8254,4321857,Três Palmeiras,RS
8255,4321907,Três Passos,RS
8260,4322103,Tucunduva,RS
8262,4322152,Tunas,RS
8264,4322186,Tupanci do Sul,RS
8265,4322202,Tupanciretã,RS
8267,4322251,Tupandi,RS
8269,4322301,Tuparendi,RS
8272,4322327,Turuçu,RS
8274,4322343,Ubiretama,RS
8277,4322376,Unistalda,RS
8276,4322350,União da Serra,RS
8278,4322400,Uruguaiana,RS
8280,4322509,Vacaria,RS
8283,4322533,Vale do Sol,RS
8284,4322541,Vale Real,RS
8286,4322525,Vale Verde,RS
8287,4322558,Vanini,RS
8288,4322608,Venâncio Aires,RS
8289,4322707,Vera Cruz,RS
8290,4322806,Veranópolis,RS
8292,4322855,Vespasiano Correa,RS
8293,4322905,Viadutos,RS
8294,4323002,Viamão,RS
8295,4323101,Vicente Dutra,RS
8296,4323200,Victor Graeff,RS
8299,4323309,Vila Flores,RS
8300,4323358,Vila Lângaro,RS
8302,4323408,Vila Maria,RS
8303,4323457,Vila Nova do Sul,RS
8307,4323507,Vista Alegre,RS
8309,4323606,Vista Alegre do Prata,RS
8310,4323705,Vista Gaúcha,RS
8312,4323754,Vitória das Missões,RS
10101,4323770,Westfalia,RS
8317,4323804,Xangri-lá,RS
7390,4300059,Água Santa,RS
7435,4301552,Áurea,RS
8319,4200051,Abdon Batista,SC
8320,4200101,Abelardo Luz,SC
8322,4200309,Agronômica,SC
8331,4200705,Alfredo Wagner,SC
8333,4200754,Alto Bela Vista,SC
8335,4200804,Anchieta,SC
8336,4200903,Angelina,SC
8337,4201000,Anita Garibaldi,SC
8338,4201109,Anitápolis,SC
8340,4201208,Antônio Carlos,SC
8341,4201257,Apiúna,SC
8343,4201307,Araquari,SC
8344,4201406,Araranguá,SC
8345,4201505,Armazém,SC
8347,4201604,Arroio Trinta,SC
8348,4201653,Arvoredo,SC
8349,4201703,Ascurra,SC
8350,4201802,Atalanta,SC
8352,4201901,Aurora,SC
8355,4201950,Balneário Arroio do Silva,SC
8356,4202057,Balneário Barra do Sul,SC
8357,4202008,Balneário Camboriú,SC
8358,4202073,Balneário Gaivota,SC
10153,4220000,Balneário Rincão,SC
8360,4202081,Bandeirante,SC
8361,4202099,Barra Bonita,SC
8367,4202107,Barra Velha,SC
8373,4202131,Bela Vista do Toldo,SC
8374,4202156,Belmonte,SC
8375,4202206,Benedito Novo,SC
8376,4202305,Biguaçu,SC
8377,4202404,Blumenau,SC
8378,4202438,Bocaina do Sul,SC
8380,4202503,Bom Jardim da Serra,SC
8381,4202537,Bom Jesus,SC
8382,4202578,Bom Jesus do Oeste,SC
8383,4202602,Bom Retiro,SC
8385,4202453,Bombinhas,SC
8386,4202701,Botuverá,SC
8387,4202800,Braço do Norte,SC
8388,4202859,Braço do Trombudo,SC
8389,4202875,Brunópolis,SC
8390,4202909,Brusque,SC
86,2703106,Igaci,AL
87,2703205,Igreja Nova,AL
88,2703304,Inhapi,AL
89,2703403,Jacaré dos Homens,AL
91,2703601,Japaratinga,AL
92,2703700,Jaramataia,AL
10089,2703759,Jequiá da Praia,AL
94,2703809,Joaquim Gomes,AL
95,2703908,Jundiá,AL
96,2704005,Junqueiro,AL
98,2704104,Lagoa da Canoa,AL
108,2704203,Limoeiro de Anadia,AL
109,2704302,Maceió,AL
110,2704401,Major Isidoro,AL
111,2704906,Mar Vermelho,AL
112,2704500,Maragogi,AL
113,2704609,Maravilha,AL
114,2704708,Marechal Deodoro,AL
115,2704807,Maribondo,AL
117,2705002,Mata Grande,AL
118,2705101,Matriz de Camaragibe,AL
119,2705200,Messias,AL
120,2705309,Minador do Negrão,AL
121,2705408,Monteirópolis,AL
124,2705507,Murici,AL
125,2705606,Novo Lino,AL
127,2705705,Olho d'Água das Flores,AL
129,2705804,Olho d'Água do Casado,AL
1495,2307908,Martinópole,CE
2492,2105989,Lajeado Novo,MA
3250,3132701,Itambacuri,MG
8394,4203105,Caibi,SC
8395,4203154,Calmon,SC
561,2910008,Dário Meira,BA
571,2910305,Elísio Medrado,BA
2102,5204250,Cachoeira Dourada,GO
2187,5209937,Inaciolândia,GO
2333,5220405,São Simão,GO
2361,5221858,Valparaíso de Goiás,GO
2175,5208806,Goianira,GO
2272,5216304,Paranaiguara,GO
2149,5206701,Damianópolis,GO
2277,5216809,Petrolina de Goiás,GO
2304,5219100,Santa Bárbara de Goiás,GO
859,2922300,Muritiba,BA
2259,5215256,Novo Planalto,GO
2108,5204557,Caldazinha,GO
2110,5204607,Campestre de Goiás,GO
2101,5204201,Cachoeira de Goiás,GO
2076,5201801,Aragoiânia,GO
861,2922409,Mutuípe,BA
2135,5205497,Cidade Ocidental,GO
2263,5215405,Ouro Verde de Goiás,GO
2052,5200159,Adelândia,GO
2067,5201306,Anicuns,GO
2152,5206909,Davinópolis,GO
991,2927606,Santa Brígida,BA
1100,2932804,Utinga,BA
2057,5200506,Aloândia,GO
2250,5214705,Nova América,GO
2248,5214507,Nerópolis,GO
2196,5210562,Itaguari,GO
2104,5204409,Caiapônia,GO
2122,5205000,Carmo do Rio Verde,GO
2123,5205059,Castelândia,GO
2165,5208004,Formosa,GO
2234,5213103,Mineiros,GO
1103,2933000,Valente,BA
1102,2932903,Valença,BA
1347,2304400,Fortaleza,CE
1348,2304459,Fortim,CE
1349,2304509,Frecheirinha,CE
1355,2304608,General Sampaio,CE
1362,2304707,Granja,CE
1363,2304806,Granjeiro,CE
1361,2304657,Graça,CE
1364,2304905,Groaíras,CE
1365,2304954,Guaiúba,CE
1368,2305001,Guaraciaba do Norte,CE
1369,2305100,Guaramiranga,CE
1375,2305209,Hidrolândia,CE
2256,5215009,Nova Veneza,GO
2298,5218805,Rio Verde,GO
2055,5200258,Águas Lindas de Goiás,GO
2143,5206206,Cristalina,GO
2107,5204508,Caldas Novas,GO
1505,2308302,Milagres,CE
1506,2308351,Milhã,CE
1510,2308377,Miraíma,CE
1513,2308401,Missão Velha,CE
2224,5212709,Mambaí,GO
2137,5205513,Cocalzinho de Goiás,GO
1516,2308500,Mombaça,CE
1519,2308609,Monsenhor Tabosa,CE
264,1303700,Santo Antônio do Içá,AM
2318,5219753,Santo Antônio do Descoberto,GO
2282,5217302,Pirenópolis,GO
2321,5219902,São Francisco de Goiás,GO
266,1303809,São Gabriel da Cachoeira,AM
273,1304237,Tonantins,AM
1742,2313401,Tianguá,CE
2132,5205471,Chapadão do Céu,GO
2138,5205521,Colinas do Sul,GO
2271,5216007,Panamá,GO
2148,5206602,Cumari,GO
2229,5213004,Maurilândia,GO
2340,5220686,Simolândia,GO
576,2900504,Érico Cardoso,BA
2179,5209200,Guapó,GO
2180,5209291,Guaraíta,GO
2158,5207352,Edealina,GO
2241,5213855,Morro Agudo de Goiás,GO
2174,5208707,Goiânia,GO
2251,5214804,Nova Aurora,GO
2214,5212105,Joviânia,GO
2139,5205703,Córrego do Ouro,GO
2314,5219605,Santa Tereza de Goiás,GO
2159,5207402,Edéia,GO
2155,5208301,Divinópolis de Goiás,GO
2327,5220157,São Luíz do Norte,GO
2336,5220454,Senador Canedo,GO
2182,5209457,Guarinos,GO
2183,5209606,Heitoraí,GO
2432,2103125,Central do Maranhão,MA
2511,2106755,Miranda do Norte,MA
2512,2106805,Mirinzal,MA
2160,5207501,Estrela do Norte,GO
2292,5218391,Professor Jamil,GO
2074,5201603,Araçu,GO
2244,5214051,Mundo Novo,GO
2075,5201702,Aragarças,GO
2077,5202155,Araguapaz,GO
2117,5204953,Campos Verdes,GO
2078,5202353,Arenópolis,GO
2131,5205455,Cezarina,GO
2212,5212055,Jesúpolis,GO
2313,5219506,Santa Rosa de Goiás,GO
2066,5201207,Anhanguera,GO
2822,3109709,Cachoeira de Minas,MG
2161,5207535,Faina,GO
2162,5207600,Fazenda Nova,GO
10090,5210158,Ipiranga de Goiás,GO
2823,3102704,Cachoeira de Pajeú,MG
2926,3116001,Chalé,MG
2928,3116100,Chapada do Norte,MG
2929,3116159,Chapada Gaúcha,MG
2184,5209705,Hidrolândia,GO
2163,5207808,Firminópolis,GO
2185,5209804,Hidrolina,GO
2098,5203962,Buritinópolis,GO
2186,5209903,Iaciara,GO
3025,3121100,Delfim Moreira,MG
2188,5209952,Indiara,GO
2220,5212303,Leopoldo de Bulhões,GO
3026,3121209,Delfinópolis,MG
2084,5203104,Baliza,GO
2087,5203203,Barro Alto,GO
2080,5202601,Aurilândia,GO
3139,3126950,Frei Lagonegro,MG
2192,5210208,Iporá,GO
2193,5210307,Israelândia,GO
2194,5210406,Itaberaí,GO
2113,5204805,Campo Alegre de Goiás,GO
2232,5213053,Mimoso de Goiás,GO
2050,5200100,Abadiânia,GO
2060,5200605,Alto Paraíso de Goiás,GO
2061,5200803,Alvorada do Norte,GO
2242,5213905,Mossâmedes,GO
2125,5205109,Catalão,GO
2130,5205406,Ceres,GO
2062,5200829,Amaralina,GO
2355,5221601,Uruaçu,GO
2073,5201504,Aporé,GO
2356,5221700,Uruana,GO
2300,5204854,Campo Limpo de Goiás,GO
2079,5202502,Aruanã,GO
2093,5203609,Brazabrantes,GO
2100,5204102,Cachoeira Alta,GO
2103,5204300,Caçu,GO
2111,5204656,Campinaçu,GO
2267,5215652,Palestina de Goiás,GO
2171,5208400,Goianápolis,GO
2609,2112308,Tuntum,MA
2127,5205307,Cavalcante,GO
2227,5212907,Marzagão,GO
2141,5205802,Corumbá de Goiás,GO
2142,5205901,Corumbaíba,GO
2144,5206305,Cristianópolis,GO
2145,5206404,Crixás,GO
2352,5221502,Turvânia,GO
2154,5207105,Diorama,GO
2367,5222302,Vila Propício,GO
4680,1504406,Marapanim,PA
4898,2503555,Cacimbas,PB
2157,5207253,Doverlândia,GO
2358,5221809,Urutaí,GO
4899,2503605,Caiçara,PB
2164,5207907,Flores de Goiás,GO
2166,5208103,Formoso,GO
17,1200427,Rodrigues Alves,AC
5101,2515302,Sapé,PB
90,2703502,Jacuípe,AL
171,2708709,São Miguel dos Milagres,AL
195,1300102,Anori,AM
198,1300201,Atalaia do Norte,AM
2172,5208509,Goiandira,GO
2173,5208608,Goianésia,GO
2126,5205208,Caturaí,GO
223,1301506,Envira,AM
238,1302306,Jutaí,AM
245,1302801,Maraã,AM
294,1600212,Cutias,AP
313,1600550,Pracuúba,AP
5114,2516201,Sousa,PB
5116,2516300,Sumé,PB
160,2707800,Roteiro,AL
2176,5208905,Goiás,GO
2051,5200134,Acreúna,GO
5165,2601409,Barreiros,PE
2177,5209101,Goiatuba,GO
2268,5215702,Palmeiras de Goiás,GO
2191,5210109,Ipameri,GO
801,2919926,Madre de Deus,BA
2198,5210802,Itajá,GO
2303,5219001,Sanclerlândia,GO
2383,2100832,Apicum-Açu,MA
2200,5211008,Itapirapuã,GO
2201,5211206,Itapuranga,GO
2150,5206800,Damolândia,GO
5609,2205276,Jatobá do Piauí,PI
2286,5217708,Pontalina,GO
2056,5200308,Alexânia,GO
2065,5201108,Anápolis,GO
2202,5211305,Itarumã,GO
2204,5211503,Itumbiara,GO
2088,5203302,Bela Vista de Goiás,GO
2205,5211602,Ivolândia,GO
2207,5211701,Jandaia,GO
2208,5211800,Jaraguá,GO
2289,5218102,Portelândia,GO
2362,5221908,Varjão,GO
2209,5211909,Jataí,GO
2217,5212204,Jussara,GO
2347,5212253,Lagoa Santa,GO
2222,5212501,Luziânia,GO
2223,5212600,Mairipotaba,GO
6879,3300902,Cambuci,RJ
2233,5213087,Minaçu,GO
2235,5213400,Moiporá,GO
2236,5213509,Monte Alegre de Goiás,GO
2146,5206503,Cromínia,GO
5436,2613107,São Caitano,PE
2237,5213707,Montes Claros de Goiás,GO
2064,5200902,Amorinópolis,GO
7293,2413904,Taipu,RN
7004,3303807,Paraty,RJ
2238,5213756,Montividiu,GO
2082,5202809,Avelinópolis,GO
2239,5213772,Montividiu do Norte,GO
6963,3302452,Macuco,RJ
2240,5213806,Morrinhos,GO
2096,5203906,Buriti Alegre,GO
7283,2410306,Serra Caiada,RN
7434,4301503,Augusto Pestana,RS
2243,5214002,Mozarlândia,GO
2245,5214101,Mutunópolis,GO
2247,5214408,Nazário,GO
2053,5200175,Água Fria de Goiás,GO
2089,5203401,Bom Jardim de Goiás,GO
7330,1100098,Espigão D'Oeste,RO
2099,5204003,Cabeceiras,GO
2363,5222005,Vianópolis,GO
2364,5222054,Vicentinópolis,GO
2091,5203559,Bonfinópolis,GO
7387,1400704,Uiramutã,RR
7836,4311627,Lindolfo Collor,RS
2249,5214606,Niquelândia,GO
2252,5214838,Nova Crixás,GO
2097,5203939,Buriti de Goiás,GO
2254,5214879,Nova Iguaçu de Goiás,GO
2262,5215306,Orizona,GO
2063,5200852,Americano do Brasil,GO
2049,5200050,Abadia de Goiás,GO
2266,5215603,Padre Bernardo,GO
2189,5210000,Inhumas,GO
8321,4200200,Agrolândia,SC
2273,5216403,Paraúna,GO
2276,5216452,Perolândia,GO
2285,5217609,Planaltina,GO
2090,5203500,Bom Jesus de Goiás,GO
2306,5219209,Santa Cruz de Goiás,GO
2112,5204706,Campinorte,GO
2054,5200209,Água Limpa,GO
8396,4203204,Camboriú,SC
8400,4203303,Campo Alegre,SC
8401,4203402,Campo Belo do Sul,SC
8402,4203501,Campo Erê,SC
8403,4203600,Campos Novos,SC
8405,4203709,Canelinha,SC
8407,4203808,Canoinhas,SC
8409,4203907,Capinzal,SC
8410,4203956,Capivari de Baixo,SC
8408,4203253,Capão Alto,SC
8412,4204004,Catanduvas,SC
8414,4204103,Caxambu do Sul,SC
8391,4203006,Caçador,SC
8416,4204152,Celso Ramos,SC
8417,4204178,Cerro Negro,SC
8418,4204194,Chapadão do Lageado,SC
8419,4204202,Chapecó,SC
8421,4204251,Cocal do Sul,SC
8424,4204301,Concórdia,SC
8425,4204350,Cordilheira Alta,SC
8426,4204400,Coronel Freitas,SC
8427,4204459,Coronel Martins,SC
8428,4204558,Correia Pinto,SC
8429,4204509,Corupá,SC
8430,4204608,Criciúma,SC
8431,4204707,Cunha Porã,SC
8432,4204756,Cunhataí,SC
8433,4204806,Curitibanos,SC
8436,4204905,Descanso,SC
8437,4205001,Dionísio Cerqueira,SC
8438,4205100,Dona Emma,SC
8439,4205159,Doutor Pedrinho,SC
8442,4205175,Entre Rios,SC
8443,4205191,Ermo,SC
8444,4205209,Erval Velho,SC
8447,4205308,Faxinal dos Guedes,SC
8451,4205357,Flor do Sertão,SC
8452,4205407,Florianópolis,SC
8453,4205431,Formosa do Sul,SC
8454,4205456,Forquilhinha,SC
8456,4205506,Fraiburgo,SC
8458,4205555,Frei Rogério,SC
8459,4205605,Galvão,SC
8461,4205704,Garopaba,SC
8462,4205803,Garuva,SC
8463,4205902,Gaspar,SC
8465,4206009,Governador Celso Ramos,SC
8468,4206207,Gravatal,SC
8466,4206108,Grão Pará,SC
8469,4206306,Guabiruba,SC
8471,4206405,Guaraciaba,SC
8472,4206504,Guaramirim,SC
8473,4206603,Guarujá do Sul,SC
8475,4206652,Guatambú,SC
8478,4206702,Herval d'Oeste,SC
8479,4206751,Ibiam,SC
8480,4206801,Ibicaré,SC
8482,4206900,Ibirama,SC
8484,4207106,Ilhota,SC
8485,4207205,Imaruí,SC
8486,4207304,Imbituba,SC
8487,4207403,Imbuia,SC
8488,4207502,Indaial,SC
8492,4207577,Iomerê,SC
8493,4207601,Ipira,SC
8495,4207650,Iporã do Oeste,SC
8496,4207684,Ipuaçu,SC
8497,4207700,Ipumirim,SC
8498,4207759,Iraceminha,SC
8500,4207809,Irani,SC
8502,4207858,Irati,SC
8503,4207908,Irineópolis,SC
8506,4208104,Itaiópolis,SC
8507,4208203,Itajaí,SC
8509,4208302,Itapema,SC
8510,4208401,Itapiranga,SC
8511,4208450,Itapoá,SC
8514,4208500,Ituporanga,SC
8504,4208005,Itá,SC
8483,4207007,Içara,SC
8515,4208609,Jaborá,SC
8516,4208708,Jacinto Machado,SC
8517,4208807,Jaguaruna,SC
8518,4208906,Jaraguá do Sul,SC
8519,4208955,Jardinópolis,SC
8520,4209003,Joaçaba,SC
8521,4209102,Joinville,SC
8522,4209151,José Boiteux,SC
8523,4209177,Jupiá,SC
8524,4209201,Lacerdópolis,SC
8525,4209300,Lages,SC
8528,4209409,Laguna,SC
8529,4209458,Lajeado Grande,SC
8530,4209508,Laurentino,SC
8531,4209607,Lauro Muller,SC
8533,4209706,Lebon Régis,SC
8534,4209805,Leoberto Leal,SC
8535,4209854,Lindóia do Sul,SC
8537,4209904,Lontras,SC
8540,4210035,Luzerna,SC
8539,4210001,Luiz Alves,SC
8542,4210050,Macieira,SC
8543,4210100,Mafra,SC
8544,4210209,Major Gercino,SC
8545,4210308,Major Vieira,SC
8546,4210407,Maracajá,SC
8549,4210506,Maravilha,SC
8552,4210555,Marema,SC
8556,4210605,Massaranduba,SC
8557,4210704,Matos Costa,SC
8558,4210803,Meleiro,SC
8561,4210852,Mirim Doce,SC
8562,4210902,Modelo,SC
8563,4211009,Mondaí,SC
8565,4211058,Monte Carlo,SC
8566,4211108,Monte Castelo,SC
8568,4211207,Morro da Fumaça,SC
8570,4211256,Morro Grande,SC
8571,4211306,Navegantes,SC
8574,4211405,Nova Erechim,SC
8576,4211454,Nova Itaberaba,SC
8579,4211504,Nova Trento,SC
8580,4211603,Nova Veneza,SC
8581,4211652,Novo Horizonte,SC
8582,4211702,Orleans,SC
8583,4211751,Otacílio Costa,SC
8584,4211801,Ouro,SC
8585,4211850,Ouro Verde,SC
8587,4211876,Paial,SC
8588,4211892,Painel,SC
8589,4211900,Palhoça,SC
8590,4212007,Palma Sola,SC
8591,4212056,Palmeira,SC
8592,4212106,Palmitos,SC
8594,4212205,Papanduva,SC
8595,4212239,Paraíso,SC
8596,4212254,Passo de Torres,SC
8598,4212270,Passos Maia,SC
8600,4212304,Paulo Lopes,SC
8601,4212403,Pedras Grandes,SC
8602,4212502,Penha,SC
8604,4212601,Peritiba,SC
10152,4212650,Pescaria Brava,SC
8606,4212700,Petrolândia,SC
8609,4212908,Pinhalzinho,SC
8611,4213005,Pinheiro Preto,SC
8614,4213104,Piratuba,SC
8616,4213153,Planalto Alegre,SC
8618,4213203,Pomerode,SC
8619,4213302,Ponte Alta,SC
8620,4213351,Ponte Alta do Norte,SC
8621,4213401,Ponte Serrada,SC
8622,4213500,Porto Belo,SC
8623,4213609,Porto União,SC
8624,4213708,Pouso Redondo,SC
8625,4213807,Praia Grande,SC
8627,4213906,Presidente Castello Branco,SC
8628,4214003,Presidente Getúlio,SC
8631,4214102,Presidente Nereu,SC
8632,4214151,Princesa,SC
8634,4214201,Quilombo,SC
8636,4214300,Rancho Queimado,SC
8646,4214409,Rio das Antas,SC
8648,4214508,Rio do Campo,SC
8649,4214607,Rio do Oeste,SC
8650,4214805,Rio do Sul,SC
8652,4214706,Rio dos Cedros,SC
8653,4214904,Rio Fortuna,SC
8655,4215000,Rio Negrinho,SC
8657,4215059,Rio Rufino,SC
8658,4215075,Riqueza,SC
8659,4215109,Rodeio,SC
8660,4215208,Romelândia,SC
8662,4215307,Salete,SC
8663,4215356,Saltinho,SC
8664,4215406,Salto Veloso,SC
8666,4215455,Sangão,SC
8667,4215505,Santa Cecília,SC
8669,4215554,Santa Helena,SC
8675,4215604,Santa Rosa de Lima,SC
8676,4215653,Santa Rosa do Sul,SC
8677,4215679,Santa Terezinha,SC
8680,4215695,Santiago do Sul,SC
8678,4215687,Santa Terezinha do Progresso,SC
8681,4215703,Santo Amaro da Imperatriz,SC
8717,4217303,Saudades,SC
8718,4217402,Schroeder,SC
8719,4217501,Seara,SC
8721,4217550,Serra Alta,SC
8723,4217600,Siderópolis,SC
8724,4217709,Sombrio,SC
8726,4217758,Sul Brasil,SC
8684,4215802,São Bento do Sul,SC
8685,4215752,São Bernardino,SC
8686,4215901,São Bonifácio,SC
8687,4216008,São Carlos,SC
8689,4216057,São Cristovão do Sul,SC
8691,4216107,São Domingos,SC
8692,4216206,São Francisco do Sul,SC
8699,4216503,São Joaquim,SC
8700,4216602,São José,SC
253,1303205,Novo Airão,AM
262,1303601,Santa Isabel do Rio Negro,AM
8701,4216701,São José do Cedro,SC
8702,4216800,São José do Cerrito,SC
8694,4216305,São João Batista,SC
8695,4216354,São João do Itaperiú,SC
8696,4216255,São João do Oeste,SC
8698,4216404,São João do Sul,SC
8705,4216909,São Lourenço do Oeste,SC
8706,4217006,São Ludgero,SC
8707,4217105,São Martinho,SC
8709,4217154,São Miguel da Boa Vista,SC
8708,4217204,São Miguel do Oeste,SC
8711,4217253,São Pedro de Alcântara,SC
8728,4217907,Tangará,SC
8732,4217956,Tigrinhos,SC
8733,4218004,Tijucas,SC
8734,4218103,Timbé do Sul,SC
8735,4218202,Timbó,SC
8736,4218251,Timbó Grande,SC
8738,4218350,Treviso,SC
8739,4218400,Treze de Maio,SC
8740,4218509,Treze Tílias,SC
8741,4218608,Trombudo Central,SC
8737,4218301,Três Barras,SC
8742,4218707,Tubarão,SC
8743,4218756,Tunápolis,SC
8745,4218806,Turvo,SC
8746,4218855,União do Oeste,SC
8747,4218905,Urubici,SC
8749,4218954,Urupema,SC
8750,4219002,Urussanga,SC
8752,4219150,Vargem,SC
8753,4219176,Vargem Bonita,SC
8751,4219101,Vargeão,SC
8755,4219200,Vidal Ramos,SC
8756,4219309,Videira,SC
8761,4219358,Vitor Meireles,SC
8762,4219408,Witmarsum,SC
8763,4219507,Xanxerê,SC
8764,4219606,Xavantina,SC
8765,4219705,Xaxim,SC
8766,4219853,Zortéa,SC
8323,4200408,Água Doce,SC
8326,4200507,Águas de Chapecó,SC
8327,4200556,Águas Frias,SC
8328,4200606,Águas Mornas,SC
8768,2800100,Amparo de São Francisco,SE
8769,2800209,Aquidabã,SE
8772,2800506,Areia Branca,SE
9354,3529302,Matão,SP
8774,2800605,Barra dos Coqueiros,SE
8776,2800670,Boquim,SE
8777,2800704,Brejo Grande,SE
8778,2801009,Campo do Brito,SE
8779,2801108,Canhoba,SE
8780,2801207,Canindé de São Francisco,SE
8781,2801306,Capela,SE
8782,2801405,Carira,SE
8783,2801504,Carmópolis,SE
8784,2801603,Cedro de São João,SE
8785,2801702,Cristinápolis,SE
8786,2801900,Cumbe,SE
8787,2802007,Divina Pastora,SE
8788,2802106,Estância,SE
8789,2802205,Feira Nova,SE
8790,2802304,Frei Paulo,SE
8791,2802403,Gararu,SE
8792,2802502,General Maynard,SE
8793,2802601,Gracho Cardoso,SE
8794,2802700,Ilha das Flores,SE
8795,2802809,Indiaroba,SE
8796,2802908,Itabaiana,SE
8797,2803005,Itabaianinha,SE
8798,2803104,Itabi,SE
8799,2803203,Itaporanga d'Ajuda,SE
8800,2803302,Japaratuba,SE
8801,2803401,Japoatã,SE
8802,2803500,Lagarto,SE
8804,2803609,Laranjeiras,SE
8805,2803708,Macambira,SE
8806,2803807,Malhada dos Bois,SE
8807,2803906,Malhador,SE
8808,2804003,Maruim,SE
8810,2804102,Moita Bonita,SE
8811,2804201,Monte Alegre de Sergipe,SE
8813,2804300,Muribeca,SE
8814,2804409,Neópolis,SE
8815,2804458,Nossa Senhora Aparecida,SE
8816,2804508,Nossa Senhora da Glória,SE
8817,2804607,Nossa Senhora das Dores,SE
8818,2804706,Nossa Senhora de Lourdes,SE
8819,2804805,Nossa Senhora do Socorro,SE
8820,2804904,Pacatuba,SE
8822,2805000,Pedra Mole,SE
8824,2805109,Pedrinhas,SE
8825,2805208,Pinhão,SE
8826,2805307,Pirambu,SE
8829,2805604,Porto da Folha,SE
8827,2805406,Poço Redondo,SE
8828,2805505,Poço Verde,SE
8830,2805703,Propriá,SE
8832,2805901,Riachuelo,SE
8831,2805802,Riachão do Dantas,SE
8833,2806008,Ribeirópolis,SE
8834,2806107,Rosário do Catete,SE
8835,2806206,Salgado,SE
8837,2806305,Santa Luzia do Itanhy,SE
8838,2806503,Santa Rosa de Lima,SE
8839,2806404,Santana do São Francisco,SE
8840,2806602,Santo Amaro das Brotas,SE
2287,5218003,Porangatu,GO
70,2702207,Coqueiro Seco,AL
79,2702702,Feliz Deserto,AL
133,2706208,Palestina,AL
162,2707909,Santa Luzia do Norte,AL
166,2708204,São Brás,AL
210,1300805,Borba,AM
215,1301001,Carauari,AM
225,1301605,Fonte Boa,AM
242,1302553,Manaquiri,AM
8727,4217808,Taió,SC
2288,5218052,Porteirão,GO
2293,5218508,Quirinópolis,GO
10144,5218607,Rialma,GO
2295,5218706,Rianápolis,GO
